formulaRank	molecularFormula	adduct	precursorFormula	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass	ionMass	retentionTimeInSeconds	formulaId	alignedFeatureId	mappingFeatureId
1	C21H35N7O4	[M + Na]+	C21H35N7NaO4+	33.841	31.069	2.772	8	0.956	-3.018	3.018	-2.971		472.263	459	592791083727899799	592789481105240478	1229
1	C21H35N7O4	[M + Na]+	C21H35N7NaO4+	28.178	26.961	1.217	7	0.981	0.045	0.735	-3.204		472.263	425	592790834296831822	592789481168155043	1230
1	C20H39N3O8	[M + Na]+	C20H39N3NaO8+	114.764	113.186	1.578	49	0.943	2.597	2.597	-0.161		472.263	529	592791200342136318	592789481231069608	1231
1	C26H39N3O4S	[M - H2O + H]+	C26H38N3O3S+	135.501	135.501	0.000	55	0.972	2.157	2.157	-38137.090		472.263	496	592791304864192940	592789481298178477	1232
1	C26H34N2O5	[M + H3N + H]+	C26H38N3O5+	146.428	142.549	3.879	35	0.790	-0.076	0.419	-0.270		472.280	421	592791056469117360	592789481361093042	1233
1	C29H42O4	[M + H3N + H]+	C29H46NO4+	144.515	140.917	3.598	51	0.935	-3.549	3.549	0.094		472.342	544	592791440403127994	592789481415618999	1234
1	C33H49NO3	[M - H4O2 + H]+	C33H46NO+	61.913	58.386	3.527	34	0.876	1.134	1.134	-76258.123		472.357	623	592792016352378431	592789481474339260	1235
1	C26H51NO7	[M - H2O + H]+	C26H50NO6+	29.715	25.826	3.890	10	0.996	2.169	2.169	-38128.488		472.363	588	592791705583807351	592789481533059521	1236
1	C24H51NO6	[M + Na]+	C24H51NNaO6+	33.539	28.527	5.012	18	1.000	1.370	1.370	4.935		472.363	602	592791823498277140	592789481591779782	1237
1	C23H38O11	[M - H2O + H]+	C23H37O10+	40.145	38.655	1.489	17	1.000	1.891	2.420	-38063.658		473.236	583	592791670498453901	592789481646305739	1238
1	C32H44N2O	[M + H]+	C32H45N2O+	14.772	11.127	3.645	7	0.533	1.237	2.372	0.252		473.353	629	592791936190839084	592789481705026000	1240
1	C24H44NO6P	[M + H]+	C24H45NO6P+	3031.056	3027.316	3.739	10	0.994	0.318	0.432	-0.171	PC 16:4	474.298	521	592791322916477544	592789481767940565	1241
1	C29H44O4	[M + H3N + H]+	C29H48NO4+	106.361	102.504	3.857	33	0.940	-4.374	4.374	-0.201		474.358	560	592791480781693455	592789481839243738	1242
1	C26H53NO7	[M - H2O + H]+	C26H52NO6+	27.009	20.385	6.623	10	1.000	-0.942	0.942	-37966.763		474.379	642	592792217364400020	592789481906352607	1243
1	C26H53NO7	[M - H2O + H]+	C26H52NO6+	34.213	27.609	6.604	10	1.000	-0.886	0.886	-37966.741		474.379	630	592791985297751305	592789481969267172	1244
1	C25H37N3O4S	[M + H]+	C25H38N3O4S+	96.322	96.322	0.000	51	0.950	2.853	2.853	-0.198		476.258	450	592791098139528589	592789482027987433	1245
1	C25H37N3O4S	[M + H]+	C25H38N3O4S+	109.120	109.120	0.000	51	0.959	2.344	2.344	0.222		476.258	500	592791194398807402	592789482086707694	1246
1	C21H38N4O7	[M + H3N + H]+	C21H42N5O7+	45.083	41.987	3.096	12	0.997	0.797	1.191	-3.328		476.306	246	592790120879241277	592789482145427955	1247
1	C29H46O4	[M + H3N + H]+	C29H50NO4+	144.652	140.753	3.899	54	0.950	-2.799	2.799	-0.033		476.373	587	592791665196853451	592789482199953912	1248
1	C31H32N2O5	[M - H4O2 + H]+	C31H29N2O3+	9.192	5.442	3.750	4	0.337	3.913	3.913	-75480.890		477.218	563	592791628475721754	592789482258674173	1249
1	C33H43N3O2	[M - H4O2 + H]+	C33H40N3+	19.398	12.638	6.760	6	0.422	5.061	5.061	-75307.635		478.322	565	592791622133934013	592789482313200130	1250
1	C23H46NO7P	[M + H]+	C23H47NO7P+	38.363	34.482	3.881	19	0.796	-3.777	3.777	0.446		480.309	606	592791830603428412	592789482371920391	1251
1	C23H46NO7P	[M + H]+	C23H47NO7P+	3045.816	3041.939	3.877	16	0.990	-3.502	3.502	0.279	LPE(18:1)	480.309	653	592792246682585514	592789482426446348	1252
1	C23H46NO7P	[M + H]+	C23H47NO7P+	5023.428	5019.542	3.886	13	0.968	-1.443	1.555	0.175	LPE(18:1)	480.309	779	592793802719047412	592789482485166609	1253
1	C23H46NO7P	[M + H]+	C23H47NO7P+	5038.152	5034.373	3.780	11	0.991	-0.932	1.007	0.529	LPE(18:1)	480.309	662	592792650363377540	592789482543886870	1254
1	C23H46NO7P	[M + H]+	C23H47NO7P+	6093.091	6089.203	3.888	42	0.943	-1.416	1.701	0.571	LPE(18:1)	480.309	633	592792091547861228	592789482602607131	1255
1	C24H50NO6P	[M + H]+	C24H51NO6P+	3043.866	3035.329	8.538	8	1.000	1.676	1.676	0.184	PC 16:1	480.345	602	592791815931752559	592789482661327392	1257
1	C24H50NO6P	[M + H]+	C24H51NO6P+	3043.906	3035.353	8.553	8	1.000	1.531	1.531	0.164	PC 16:1	480.345	602	592791781878197896	592789482724241957	1258
1	C24H50NO6P	[M + H]+	C24H51NO6P+	3023.262	3019.382	3.880	7	0.987	0.767	0.807	0.476	PC 16:1	480.345	589	592791767311380073	592789482787156522	1259
1	C24H47O6P	[M + H3N + H]+	C24H51NO6P+	29.306	25.461	3.846	17	0.989	0.335	0.763	0.622		480.345	621	592791924954298427	592789482858459695	1260
1	C24H47O6P	[M + H3N + H]+	C24H51NO6P+	50.759	46.882	3.877	15	0.952	-2.672	2.672	0.538		480.345	778	592793782695439927	592789482912985652	1261
1	C28H46O5	[M + H3N + H]+	C28H50NO5+	56.816	53.143	3.672	16	0.781	-1.576	1.576	0.874		480.369	659	592792301686688589	592789482984288825	1262
1	C23H48NO7P	[M + H]+	C23H49NO7P+	6022.688	6018.862	3.826	7	0.994	1.206	1.206	0.465	LPC(15:0)	482.324	583	592791665737918730	592789483038814782	1263
1	C23H48NO7P	[M + H]+	C23H49NO7P+	6054.338	6050.479	3.859	25	0.989	-4.150	4.150	0.112	LPE(18:0)	482.324	779	592793781642669621	592789483097535043	1264
1	C23H44O9	[M + H3N + H]+	C23H48NO9+	23.415	23.415	0.000	3	0.967	-1.761	1.761	0.438		482.333	601	592791824307777862	592789483152061000	1265
1	C24H52NO6P	[M + H]+	C24H53NO6P+	3028.217	3019.661	8.556	6	0.993	-0.510	0.569	-0.314	PC 16:0	482.360	636	592792169381561674	592789483206586957	1266
1	C29H52N2O	[M + K]+	C29H52KN2O+	141.984	141.984	0.000	58	1.000	3.023	3.023	5.395		483.374	617	592792017015078515	592789483261112914	1267
1	C22H46NO8P	[M + H]+	C22H47NO8P+	70.796	66.965	3.831	23	0.997	1.277	1.277	-0.208		484.303	533	592791348275239672	592789483605045847	1268
1	C22H46NO8P	[M + H]+	C22H47NO8P+	82.202	78.402	3.800	28	0.998	1.465	1.465	0.288		484.304	533	592791352133999377	592789483676349020	1269
1	C22H46NO8P	[M + H]+	C22H47NO8P+	71.599	67.716	3.883	23	0.995	1.098	1.098	-0.022		484.303	553	592791392931994641	592789483735069281	1270
1	C22H46NO8P	[M + H]+	C22H47NO8P+	61.392	57.543	3.848	20	0.997	0.874	0.874	-0.703		484.303	563	592791578781607344	592789483793789542	1271
1	C31H43NO2	[M + Na]+	C31H43NNaO2+	69.870	67.965	1.905	39	0.880	1.731	1.731	5.120		484.321	556	592791426478038337	592789483852509803	1272
1	C24H40NO7P	[M + H]+	C24H41NO7P+	14.650	11.180	3.470	1	0.982	0.349	0.735	1.078		486.262	616	592791923540817948	592789483919618672	1274
1	C27H45NO4	[M + K]+	C27H45KNO4+	185.770	185.770	0.000	57	0.986	-2.343	2.343	-0.097		486.298	580	592791647404615730	592789483982533237	1275
1	C27H45NO4	[M + K]+	C27H45KNO4+	150.488	150.488	0.000	56	0.985	-0.561	0.825	0.438		486.298	591	592791806897221615	592789484049642106	1276
1	C26H46O7	[M + H3N + H]+	C26H50NO7+	105.987	105.987	0.000	34	0.973	3.089	3.089	-0.633		488.358	626	592792087080927387	592789484137722495	1277
1	C26H51NO8	[M - H2O + H]+	C26H50NO7+	22.215	18.357	3.859	6	0.995	-0.984	1.048	-36880.419		488.358	553	592791473714290960	592789484213219972	1278
1	C25H44O9	[M + H]+	C25H45O9+	121.958	118.258	3.700	41	1.000	1.787	1.787	0.226		489.306	578	592791585991616003	592789484292911753	1279
1	C26H53NO8	[M - H2O + H]+	C26H52NO7+	18.797	10.001	8.795	7	0.995	-4.535	4.535	-36727.916		490.374	593	592791826144883117	592789484368409230	1280
1	C26H53NO8	[M - H2O + H]+	C26H52NO7+	20.960	14.193	6.767	8	0.995	-0.414	0.861	-36728.529		490.374	575	592791657353504916	592789484431323795	1281
1	C26H39N3O5	[M + H3N + H]+	C26H43N4O5+	84.534	80.688	3.845	48	0.918	0.440	1.326	0.149		491.323	440	592790886297813367	592789484494238360	1282
1	C20H26O11S	[M + H3N + H]+	C20H30NO11S+	177.438	177.438	0.000	56	0.965	5.571	5.571	3.417		492.155	625	592792018978012852	592789484557152925	1284
1	C24H46NO7P	[M + H]+	C24H47NO7P+	6019.634	6015.801	3.833	8	0.993	0.500	3.011	0.354	LPC(16:2)	492.309	536	592791499723170616	592789484620067490	1285
1	C29H43NO4	[M + Na]+	C29H43NNaO4+	81.663	79.202	2.462	40	0.938	3.257	3.257	4.571		492.311	586	592791570711766307	592789484682982055	1286
1	C29H43NO4	[M + Na]+	C29H43NNaO4+	82.892	79.835	3.057	41	0.954	3.157	3.157	4.774		492.311	579	592791693600680646	592789484745896620	1287
1	C27H42O9	[M - H2O + H]+	C27H41O8+	300.216	296.365	3.851	59	0.989	-2.456	2.456	-36511.510		493.280	543	592791420111084817	592789484808811185	1288
1	C27H42O9	[M - H2O + H]+	C27H41O8+	294.621	290.821	3.800	58	0.989	-1.316	1.474	-36511.384		493.280	554	592791536708543450	592789484875920054	1289
1	C27H42O9	[M - H2O + H]+	C27H41O8+	297.789	293.988	3.801	59	0.990	-1.508	2.020	-36511.321		493.280	500	592791334073326211	592789484938834619	1290
1	C27H42O9	[M - H2O + H]+	C27H41O8+	303.878	300.085	3.793	59	0.990	-0.843	1.398	-36511.363		493.280	511	592791266863798338	592789485001749184	1291
1	C24H48NO7P	[M + H]+	C24H49NO7P+	6023.162	6019.331	3.832	8	1.000	-0.033	0.444	0.109	LPC(16:1)	494.324	573	592791721815764086	592789485068858053	1292
1	C28H49NO7	[M - H2O + H]+	C28H48NO6+	39.852	35.983	3.869	21	0.991	-0.201	0.675	-36432.628		494.348	543	592791439069339293	592789485131772618	1293
1	C28H49NO7	[M - H2O + H]+	C28H48NO6+	35.376	28.844	6.532	12	0.993	0.592	0.592	-36432.628		494.348	554	592791487748432577	592789485194687183	1294
1	C25H52NO6P	[M + H]+	C25H53NO6P+	3040.333	3033.927	6.406	9	0.990	0.050	0.437	0.240	PC 17:1	494.361	658	592792515369702035	592789485257601748	1295
1	C34H68	[M + H3N + H]+	C34H72N+	13.023	6.480	6.542	3	0.413	-3.261	3.261	1.582		494.567	661	592792290106215099	592789485320516313	1296
1	C27H44O9	[M - H2O + H]+	C27H43O8+	268.288	264.530	3.758	58	0.943	1.496	1.496	-36362.275		495.296	559	592791376834255685	592789485387625182	1297
1	C23H30N2O7S	[M + H3N + H]+	C23H34N3O7S+	128.254	128.254	0.000	53	0.973	2.454	2.454	-0.298		496.211	383	592790544503977915	592789485450539747	1299
1	C24H50NO7P	[M + H]+	C24H51NO7P+	6028.655	6019.956	8.698	8	1.000	0.462	0.509	-0.093	LPC(16:0)	496.340	622	592792018034294445	592789485513454312	1300
1	C24H50NO7P	[M + H]+	C24H51NO7P+	5015.418	5008.918	6.500	6	1.000	0.986	0.986	0.431	LPC(16:0)	496.340	611	592791830725063257	592789485572174573	1301
1	C28H51NO7	[M - H2O + H]+	C28H50NO6+	56.468	52.627	3.840	10	0.978	0.336	0.441	-36284.765		496.363	579	592791649220749383	592789485635089138	1302
1	C28H51NO7	[M - H2O + H]+	C28H50NO6+	38.762	32.036	6.726	18	0.990	1.098	1.098	-36284.828		496.363	590	592791782930968205	592789485693809399	1303
1	C25H54NO6P	[M + H]+	C25H55NO6P+	3023.232	3016.632	6.600	5	0.996	-1.367	1.367	0.138	PC 17:0	496.376	653	592792477855846695	592789485756723964	1304
1	C25H54NO6P	[M + H]+	C25H55NO6P+	54.727	50.933	3.794	11	0.969	-0.708	0.751	0.400		496.376	640	592792235861280972	592789485819638529	1305
1	C27H46O9	[M - H2O + H]+	C27H45O8+	312.063	308.150	3.913	60	1.000	-0.901	1.024	-36215.770		497.311	597	592791878456243488	592789485886747398	1306
1	C30H40O5	[M + H3N + H]+	C30H44NO5+	2169.447	2165.739	3.709	56	0.994	1.949	1.949	0.020	DG(14:6_13:3)	498.321	660	592792324977659012	592789485949661963	1307
1	C28H53NO7	[M - H2O + H]+	C28H52NO6+	28.349	19.664	8.685	13	0.993	0.617	0.809	-36138.160		498.379	618	592792017048632983	592789486008382224	1308
1	C28H53NO7	[M - H2O + H]+	C28H52NO6+	50.374	43.699	6.675	10	0.979	0.522	0.522	-36138.285		498.379	608	592791825540903290	592789486075491093	1309
1	C26H53NO6	[M + Na]+	C26H53NNaO6+	21.791	18.771	3.020	10	0.346	-0.356	3.512	5.138		498.379	562	592791579003905483	592789486138405658	1310
1	C25H42NO7P	[M + H]+	C25H43NO7P+	5199.573	5195.728	3.844	57	0.977	-3.078	3.078	0.228	LPE(20:5)	500.277	558	592791458375720988	592789486201320223	1311
1	C25H42NO7P	[M + H]+	C25H43NO7P+	3175.115	3171.941	3.174	56	0.957	-3.407	3.407	0.268	LPE(20:5)	500.277	547	592791434644348454	592789486264234788	1312
1	C27H34N2O6	[M + H3N + H]+	C27H38N3O6+	164.652	161.704	2.949	49	0.956	-2.313	2.929	4.553		500.278	623	592792067569025004	592789486327149353	1313
1	C28H55NO7	[M - H2O + H]+	C28H54NO6+	24.939	18.352	6.586	11	1.000	-0.598	0.598	-35992.281		500.395	648	592792243486525742	592789486406841134	1314
1	C28H55NO7	[M - H2O + H]+	C28H54NO6+	30.362	26.550	3.812	10	1.000	-0.657	0.657	-35992.364		500.395	638	592792153480954997	592789486486532915	1315
1	C28H55NO7	[M - H2O + H]+	C28H54NO6+	51.797	47.972	3.826	29	0.770	-0.264	1.557	-35992.322		500.395	594	592791862366893115	592789486562030392	1316
1	C27H42O6	[M + K]+	C27H42KO6+	221.738	221.738	0.000	58	0.996	-2.179	2.179	0.245		501.261	636	592792141573325734	592789486624944957	1317
1	C28H46N4O5	[M - H2O + H]+	C28H45N4O4+	30.177	27.517	2.659	7	0.991	3.526	3.526	-35920.057		501.346	619	592792021700116189	592789486692053826	1318
1	C34H54	[M + K]+	C34H54K+	14.820	14.820	0.000	6	0.521	-3.337	3.337	-3.111		501.384	647	592792177329767864	592789486754968391	1319
1	C25H44NO7P	[M + H]+	C25H45NO7P+	4187.301	4180.734	6.567	58	0.996	-0.643	0.643	-0.111	LPE(20:4)	502.293	584	592791542228247562	592789486817882956	1320
1	C25H44NO7P	[M + H]+	C25H45NO7P+	7194.028	7185.379	8.649	59	1.000	-0.966	0.966	-0.051	LPE(20:4)	502.293	595	592791764270509587	592789486876603217	1321
1	C25H44NO7P	[M + H]+	C25H45NO7P+	4169.758	4163.249	6.509	55	0.978	-2.917	2.917	0.287	LPE(20:4)	502.293	547	592791386862836629	592789486939517782	1322
1	C25H44NO7P	[M + H]+	C25H45NO7P+	4170.617	4164.084	6.533	56	0.988	-1.581	1.581	0.168	LPE(20:4)	502.293	560	592791354491198246	592789487002432347	1323
1	C25H44NO7P	[M + H]+	C25H45NO7P+	4171.999	4168.125	3.874	58	0.996	-1.312	1.312	0.247	LPE(20:4)	502.293	555	592791384539192186	592789487056958304	1324
1	C25H44NO7P	[M + H]+	C25H45NO7P+	4172.005	4165.435	6.571	58	0.996	-2.121	2.121	0.187	LPE(20:4)	502.293	542	592791459927613471	592789487115678565	1325
1	C25H44NO7P	[M + H]+	C25H45NO7P+	4186.279	4179.692	6.588	57	0.993	-0.678	0.678	0.168	LPE(20:4)	502.293	575	592791709660670926	592789487170204522	1326
1	C25H44NO7P	[M + H]+	C25H45NO7P+	4177.602	4173.916	3.686	58	0.996	-0.917	0.917	0.247	LPE(20:4)	502.293	534	592791404877372584	592789487224730479	1327
1	C25H44NO7P	[M + H]+	C25H45NO7P+	4172.769	4169.000	3.769	58	0.996	-2.167	2.167	0.406	LPE(20:4)	502.293	514	592791165445526199	592789487283450740	1328
1	C25H44NO7P	[M + H]+	C25H45NO7P+	4189.167	4185.452	3.715	56	0.953	-0.878	0.964	-0.071	LPE(20:4)	502.293	778	592793402267871342	592789487337976697	1329
1	C25H40O9	[M + H3N + H]+	C25H44NO9+	93.077	93.077	0.000	31	0.915	-0.741	0.814	-0.574		502.301	518	592791157652509257	592789487392502654	1330
1	C24H50NO6P	[M + Na]+	C24H50NNaO6P+	3014.146	3010.266	3.880	6	0.996	-0.299	1.389	0.327	PC 16:1	502.327	601	592791814027538541	592789487447028611	1331
1	C26H48NO6P	[M + H]+	C26H49NO6P+	32.723	28.875	3.848	7	0.996	1.117	1.117	-0.281		502.329	640	592792236519786728	592789487505748872	1332
1	C28H51N5O5	[M - H4O2 + H]+	C28H48N5O3+	103.615	100.216	3.398	34	0.921	2.391	2.451	-71704.525		502.374	659	592792415088086653	592789487560274829	1333
1	C28H57NO7	[M - H2O + H]+	C28H56NO6+	18.979	15.256	3.723	11	0.995	-1.987	1.987	-35847.655		502.411	671	592792683179612409	592789487618995090	1334
1	C25H46NO7P	[M + H]+	C25H47NO7P+	5100.080	5096.717	3.363	51	0.938	0.113	1.210	0.643	LPE(20:3)	504.309	616	592792005929532936	592789487673521047	1335
1	C25H42O9	[M + H3N + H]+	C25H46NO9+	93.370	93.370	0.000	32	0.993	2.530	2.530	0.479		504.317	543	592791411760225528	592789487728047004	1336
1	C25H42O9	[M + H3N + H]+	C25H46NO9+	66.977	66.977	0.000	13	0.981	-1.152	1.152	0.380		504.317	555	592791475681419584	592789487782572961	1337
1	C24H52NO6P	[M + Na]+	C24H52NNaO6P+	3037.633	3033.763	3.870	11	0.984	-0.920	1.570	0.623	PC 16:0	504.343	639	592792236075190500	592789487841293222	1338
1	C28H42N2O5	[M + H3N + H]+	C28H46N3O5+	80.906	74.240	6.666	28	0.914	-1.381	1.381	0.341		504.343	604	592791771061087851	592789487895819179	1339
1	C25H44O9	[M + H3N + H]+	C25H48NO9+	48.905	48.905	0.000	14	0.986	0.383	0.383	-0.214		506.332	566	592791602139686692	592789487954539440	1340
1	C25H44O9	[M + H3N + H]+	C25H48NO9+	51.968	51.968	0.000	14	0.982	0.642	0.642	-0.017		506.332	578	592791622154905553	592789488009065397	1341
1	C26H52NO6P	[M + H]+	C26H53NO6P+	3031.797	3027.955	3.842	7	1.000	0.805	0.805	0.530	PC 18:2	506.361	611	592791830855086683	592789488063591354	1342
1	C25H50NO7P	[M + H]+	C25H51NO7P+	6013.656	6009.775	3.882	7	0.990	-0.856	0.856	0.126	LPC(17:1)	508.340	601	592791827201847802	592789488122311615	1343
1	C25H50NO7P	[M + H]+	C25H51NO7P+	5012.985	5009.129	3.856	6	0.991	0.506	0.533	0.500	LPC(17:1)	508.340	634	592792092911010054	592789488176837572	1344
1	C25H46O9	[M + H3N + H]+	C25H50NO9+	31.206	27.358	3.849	6	0.986	1.282	1.282	0.455		508.348	616	592791945393142349	592789488235557833	1345
1	C29H46O6	[M + H3N + H]+	C29H50NO6+	41.919	38.119	3.800	16	0.950	2.055	2.055	0.404		508.363	597	592791887587243453	592789488290083790	1346
1	C26H54NO6P	[M + H]+	C26H55NO6P+	3030.573	3024.027	6.546	8	1.000	-0.396	0.750	0.174	PC 18:1	508.376	647	592792111382725089	592789488348804051	1347
1	C26H50O8	[M + H3N + H]+	C26H54NO8+	136.006	132.219	3.787	40	1.000	2.876	2.876	0.779		508.385	551	592791524733805498	592789488403330008	1348
1	C31H54N2O	[M + K]+	C31H54KN2O+	135.622	133.434	2.188	57	0.962	3.174	3.174	4.020		509.389	627	592792059033616336	592789488462050269	1349
1	C28H49NO8	[M - H2O + H]+	C28H48NO7+	11.992	8.182	3.811	6	0.961	-5.427	5.427	-35290.764		510.343	515	592791209485719180	592789488520770530	1350
1	C28H49NO8	[M - H2O + H]+	C28H48NO7+	34.042	30.280	3.762	10	0.984	-6.759	6.759	-35290.703		510.343	501	592791151595934217	592789488583685095	1351
1	C25H52NO7P	[M + H]+	C25H53NO7P+	6038.278	6034.466	3.812	7	0.987	2.239	2.239	0.360	LPC(17:0)	510.356	638	592792232170293287	592789488642405356	1352
1	C25H52NO7P	[M + H]+	C25H53NO7P+	45.738	42.315	3.424	17	0.986	0.469	0.764	1.105		510.356	779	592793781881744950	592789488701125617	1353
1	C25H48O9	[M + H3N + H]+	C25H52NO9+	26.104	26.104	0.000	3	0.973	0.324	0.734	0.982		510.364	658	592792466258595882	592789488785011702	1354
1	C26H56NO6P	[M + H]+	C26H57NO6P+	3026.067	3019.438	6.629	6	0.972	0.763	0.763	-0.454	PC 18:0	510.392	560	592791357565623082	592789488856314875	1355
1	C26H56NO6P	[M + H]+	C26H57NO6P+	3023.154	3019.258	3.896	6	0.994	-0.391	0.560	-0.042	PC 18:0	510.392	546	592791402792803437	592789488915035136	1356
1	C26H56NO6P	[M + H]+	C26H57NO6P+	3022.508	3018.815	3.692	5	0.994	-0.787	0.787	-0.219	PC 18:0	510.392	533	592791301127068017	592789488973755397	1357
1	C26H56NO6P	[M + H]+	C26H57NO6P+	3022.310	3018.743	3.567	5	0.983	-0.607	0.663	-0.062	PC 18:0	510.392	506	592791148748001694	592789489032475658	1358
1	C26H56NO6P	[M + H]+	C26H57NO6P+	3022.581	3018.688	3.893	5	0.995	-0.462	0.586	-0.238	PC 18:0	510.392	498	592791177298629715	592789489087001615	1359
1	C26H56NO6P	[M + H]+	C26H57NO6P+	3024.810	3018.452	6.357	5	0.983	-0.522	1.129	0.036	PC 18:0	510.392	506	592791308530014698	592789489145721876	1360
1	C26H56NO6P	[M + H]+	C26H57NO6P+	3021.141	3017.914	3.227	5	0.980	-0.343	1.038	-0.081	PC 18:0	510.392	516	592791256130574339	592789489204442137	1361
1	C26H56NO6P	[M + H]+	C26H57NO6P+	3022.608	3018.755	3.853	5	0.994	-0.889	0.889	-0.219	PC 18:0	510.392	560	592791487232533178	592789489263162398	1362
1	C26H56NO6P	[M + H]+	C26H57NO6P+	3022.511	3018.794	3.717	6	0.988	1.013	1.013	0.722	PC 18:0	510.392	721	592793722964356602	592789489317688355	1363
1	C26H56NO6P	[M + H]+	C26H57NO6P+	3025.246	3018.632	6.614	5	0.995	-0.765	0.765	0.154	PC 18:0	510.392	575	592791656791468174	592789489372214312	1364
1	C26H56NO6P	[M + H]+	C26H57NO6P+	3025.359	3018.734	6.624	5	0.994	0.284	0.316	0.056	PC 18:0	510.392	568	592791623471917067	592789489430934573	1365
1	C26H56NO6P	[M + H]+	C26H57NO6P+	3022.274	3018.662	3.612	5	0.995	-0.487	0.889	0.741	PC 18:0	510.392	726	592793399629654048	592789489485460530	1366
1	C26H56NO6P	[M + H]+	C26H57NO6P+	3022.594	3018.786	3.808	5	0.995	-0.758	0.758	-0.023	PC 18:0	510.392	569	592791707622239171	592789489539986487	1367
1	C26H56NO6P	[M + H]+	C26H57NO6P+	3022.642	3018.790	3.852	5	0.994	0.006	0.383	-0.121	PC 18:0	510.392	477	592791022973405104	592789489598706748	1368
1	C26H56NO6P	[M + H]+	C26H57NO6P+	3022.534	3018.703	3.831	5	0.986	-0.853	0.853	-0.003	PC 18:0	510.392	481	592791048764180858	592789489657427009	1369
1	C26H56NO6P	[M + H]+	C26H57NO6P+	3021.849	3018.106	3.744	5	0.994	-1.678	1.678	0.585	PC 18:0	510.392	758	592793578046958906	592789489711952966	1370
1	C26H56NO6P	[M + H]+	C26H57NO6P+	3027.470	3018.809	8.661	5	0.995	-0.498	0.516	0.056	PC 18:0	510.392	778	592793781051272755	592789489770673227	1371
1	C26H56NO6P	[M + H]+	C26H57NO6P+	3017.811	3014.186	3.625	5	0.987	1.091	1.091	0.859	PC 18:0	510.392	711	592792968178376700	592789489825199184	1372
1	C26H56NO6P	[M + H]+	C26H57NO6P+	3022.525	3018.721	3.803	5	0.995	-0.598	0.877	0.741	PC 18:0	510.392	749	592793401395456086	592789489879725141	1373
1	C23H38N6O7	[M + H]+	C23H39N6O7+	11.787	8.303	3.485	3	0.503	-1.992	3.922	0.677		511.288	578	592791671270205866	592789489938445402	1374
1	C24H50NO8P	[M + H]+	C24H51NO8P+	67.294	63.540	3.754	22	0.960	1.856	1.856	-0.977		512.334	594	592791825582846353	592789489992971359	1375
1	C24H47O8P	[M + H3N + H]+	C24H51NO8P+	73.584	69.680	3.904	12	0.749	2.255	2.255	-0.372		512.334	641	592792134673695593	592789490047497316	1376
1	C24H47O8P	[M + H3N + H]+	C24H51NO8P+	40.957	37.280	3.676	15	0.995	-2.258	2.258	-0.782		512.334	603	592791785300750052	592789490102023273	1377
1	C24H50NO8P	[M + H]+	C24H51NO8P+	71.884	68.071	3.812	24	0.987	1.461	1.461	-0.938		512.334	615	592791926481025110	592789490160743534	1378
1	C28H51NO8	[M - H2O + H]+	C28H50NO7+	15.950	9.158	6.792	7	1.000	-4.664	4.664	-35152.392		512.358	543	592791465472483444	592789490219463795	1379
1	C28H51NO8	[M - H2O + H]+	C28H50NO7+	40.452	33.698	6.754	11	0.993	-0.902	1.618	-35152.413		512.358	528	592791302418913656	592789490278184056	1380
1	C29H55NO7	[M - H2O + H]+	C29H54NO6+	31.780	27.930	3.850	20	0.989	2.040	2.040	-35149.625		512.395	640	592792169821963599	592789490336904317	1381
1	C27H55N5O5	[M - H2O + H]+	C27H54N5O4+	42.200	39.036	3.164	17	0.973	1.654	2.205	-35151.794		512.415	664	592792682147813601	592789490391430274	1382
1	C25H45N5O5	[M + H3N + H]+	C25H49N6O5+	31.549	24.886	6.663	10	0.974	1.922	1.922	-0.536		513.376	454	592791099741752818	592789490450150535	1383
